role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
warehouse,steering_introspection,1,-24.0,,,"[-61.5, -9.75, -0.57421875]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
warehouse,steering_introspection,1,-20.125,,,"[-52.5, -0.953125, -7.0]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
warehouse,steering_introspection,1,-28.75,,,"[-65.5, -17.75, -2.859375]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
warehouse,steering_introspection,1,-28.25,,,"[-61.25, -22.75, -0.828125]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oregano,steering_introspection,1,-17.5,,,"[-58.5, -0.00010204315185546875, -7.78125, -3.53125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oregano,steering_introspection,1,-14.125,,,"[-46.5, -1.1484375, -2.125, -6.75]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oregano,steering_introspection,1,-21.75,,,"[-71.0, -6.375, -3.546875, -6.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oregano,steering_introspection,1,-20.875,,,"[-75.0, -1.6328125, -5.65625, -1.0390625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
village,steering_introspection,1,-20.125,,,"[-52.25, -8.0, -0.0791015625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
village,steering_introspection,1,-16.875,,,"[-44.5, -0.2099609375, -5.75]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
village,steering_introspection,1,-26.625,,,"[-73.0, -5.15625, -1.6640625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
village,steering_introspection,1,-27.0,,,"[-65.5, -14.75, -0.578125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-32.5,,,"[-67.5, -29.0, -0.82421875]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-25.375,,,"[-50.5, -16.5, -9.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-30.25,,,"[-72.0, -16.375, -2.34375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-27.0,,,"[-64.5, -12.1875, -4.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
barrel,steering_introspection,1,-20.0,,,"[-49.75, -8.3125, -2.125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
barrel,steering_introspection,1,-18.625,,,"[-45.0, -3.78125, -7.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
barrel,steering_introspection,1,-27.75,,,"[-59.25, -18.0, -6.15625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
barrel,steering_introspection,1,-23.375,,,"[-57.25, -9.75, -3.046875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-17.25,,,"[-51.75, -5.9375, -8.3125, -3.046875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-14.1875,,,"[-40.25, -4.75, -4.75, -7.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-23.375,,,"[-42.75, -25.5, -13.875, -11.5]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-18.25,,,"[-48.0, -8.375, -10.875, -6.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-23.25,,,"[-54.0, -14.3125, -1.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-18.375,,,"[-43.5, -8.0625, -3.53125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-28.375,,,"[-63.5, -17.0, -4.53125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-23.875,,,"[-58.25, -12.375, -1.1484375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
statue,steering_introspection,1,-16.125,,,"[-50.25, -0.00116729736328125, -13.25, -1.140625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
statue,steering_introspection,1,-11.9375,,,"[-40.25, 0.0, -1.53125, -6.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
statue,steering_introspection,1,-20.75,,,"[-62.75, -0.171875, -9.375, -10.75]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
statue,steering_introspection,1,-18.75,,,"[-54.25, -3.28125, -14.75, -2.578125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-20.875,,,"[-51.75, -10.5, -0.251953125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-16.625,,,"[-40.0, -4.28125, -5.5]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-30.375,,,"[-71.5, -14.8125, -4.75]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-25.0,,,"[-59.75, -13.375, -1.703125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elm,steering_introspection,1,-18.5,,,"[-50.0, -3.671875, -1.9140625]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elm,steering_introspection,1,-18.25,,,"[-47.25, -0.88671875, -6.5]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elm,steering_introspection,1,-27.25,,,"[-72.0, -8.5, -1.3125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elm,steering_introspection,1,-24.0,,,"[-63.75, -1.984375, -6.25]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-23.875,,,"[-52.75, -16.375, -2.34375]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-16.625,,,"[-34.25, -6.46875, -9.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-28.875,,,"[-70.0, -13.25, -3.53125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-25.25,,,"[-58.25, -15.5, -1.9140625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-19.75,,,"[-53.75, -4.34375, -1.140625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-17.375,,,"[-41.75, -1.15625, -9.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-28.625,,,"[-66.0, -15.3125, -4.5]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-27.875,,,"[-64.0, -16.5, -3.296875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-24.5,,,"[-64.5, -8.0, -0.97265625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-15.75,,,"[-42.5, -0.98828125, -3.765625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-27.875,,,"[-74.5, -6.65625, -2.359375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-26.125,,,"[-66.5, -11.5625, -0.474609375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-19.5,,,"[-55.75, -2.59375, -0.3125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-15.9375,,,"[-35.75, -2.140625, -10.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-27.125,,,"[-72.5, -7.65625, -1.34375]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-27.625,,,"[-64.0, -14.75, -4.03125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-18.375,,,"[-66.5, 0.0, -7.0625, -0.10009765625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-14.875,,,"[-51.75, 0.0, -5.125, -2.578125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-19.75,,,"[-70.0, -1.1086463928222656e-05, -7.28125, -1.5]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-20.875,,,"[-72.5, -0.000553131103515625, -8.25, -2.578125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-21.75,,,"[-58.75, -17.25, -10.5, -0.69140625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-17.5,,,"[-45.0, -14.1875, -2.703125, -8.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-23.875,,,"[-68.5, -21.5, -2.890625, -2.578125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-24.625,,,"[-60.75, -24.0, -13.5, -0.314453125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rain,steering_introspection,1,-22.75,,,"[-52.75, -15.0, -0.474609375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rain,steering_introspection,1,-14.4375,,,"[-32.75, -5.78125, -4.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rain,steering_introspection,1,-27.25,,,"[-68.5, -9.625, -3.78125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rain,steering_introspection,1,-28.0,,,"[-66.5, -12.5625, -5.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
truck,steering_introspection,1,-21.375,,,"[-54.5, -9.5625, -0.0380859375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
truck,steering_introspection,1,-12.75,,,"[-31.25, -3.3125, -3.765625]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
truck,steering_introspection,1,-25.0,,,"[-62.0, -8.3125, -4.875]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
truck,steering_introspection,1,-20.5,,,"[-48.0, -13.25, -0.1279296875]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-21.875,,,"[-52.5, -13.1875, -0.02978515625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-14.5625,,,"[-35.0, -6.28125, -2.34375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-27.75,,,"[-58.0, -21.625, -3.796875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-21.625,,,"[-44.0, -17.5, -3.296875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soul,steering_introspection,1,-27.125,,,"[-68.5, -12.375, -0.38671875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soul,steering_introspection,1,-18.875,,,"[-47.25, -2.421875, -7.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soul,steering_introspection,1,-33.25,,,"[-80.0, -12.5, -7.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soul,steering_introspection,1,-29.75,,,"[-65.5, -19.25, -4.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-21.75,,,"[-53.0, -11.1875, -0.97265625]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-16.625,,,"[-45.75, -0.004547119140625, -4.03125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-28.0,,,"[-71.5, -12.1875, -0.341796875]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-28.5,,,"[-70.5, -12.875, -2.125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-24.875,,,"[-69.0, -2.203125, -3.28125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-20.25,,,"[-56.75, -1.0625, -2.8125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-24.125,,,"[-64.5, -1.9765625, -6.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-23.375,,,"[-59.75, -5.78125, -4.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blouse,steering_introspection,1,-20.25,,,"[-57.0, -15.375, -8.0625, -0.38671875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blouse,steering_introspection,1,-15.125,,,"[-43.0, -10.5, -4.0625, -2.8125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blouse,steering_introspection,1,-22.75,,,"[-68.5, -8.0625, -5.5, -9.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blouse,steering_introspection,1,-17.875,,,"[-52.0, -10.3125, -8.5625, -0.408203125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
monk,steering_introspection,1,-18.5,,,"[-54.0, -14.875, -4.75, -0.16015625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
monk,steering_introspection,1,-17.75,,,"[-48.75, -17.75, -0.16015625, -4.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
monk,steering_introspection,1,-24.125,,,"[-75.5, -4.53125, -5.0625, -11.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
monk,steering_introspection,1,-21.75,,,"[-65.0, -9.0, -8.9375, -4.03125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-21.25,,,"[-59.25, -3.671875, -0.69140625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-19.75,,,"[-53.75, -0.173828125, -5.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-24.75,,,"[-65.5, -8.625, -0.045166015625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-24.125,,,"[-66.5, -4.9375, -0.984375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bucket,steering_introspection,1,-20.375,,,"[-52.5, -8.25, -0.3125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bucket,steering_introspection,1,-12.625,,,"[-34.0, -0.361328125, -3.53125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bucket,steering_introspection,1,-29.25,,,"[-72.5, -13.3125, -1.9765625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bucket,steering_introspection,1,-24.0,,,"[-62.5, -9.25, -0.16015625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-13.5,,,"[-47.75, -0.00020313262939453125, -6.15625, -0.10009765625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-12.4375,,,"[-43.0, -7.867813110351562e-06, -5.5, -1.3125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-20.75,,,"[-63.25, -4.76837158203125e-06, -11.75, -8.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-16.125,,,"[-54.5, -8.940696716308594e-06, -8.5, -1.3203125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hair,steering_introspection,1,-26.625,,,"[-58.25, -21.0, -0.474609375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hair,steering_introspection,1,-15.75,,,"[-40.75, -2.75, -3.765625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hair,steering_introspection,1,-24.75,,,"[-58.0, -12.125, -4.03125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hair,steering_introspection,1,-21.125,,,"[-50.25, -11.5, -1.5078125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-17.75,,,"[-67.0, -0.0181884765625, -3.578125, -0.38671875]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-14.25,,,"[-49.25, -0.9765625, -0.51171875, -6.25]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-19.375,,,"[-67.0, -7.5, -0.4140625, -2.40625]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-16.875,,,"[-57.25, -9.5, -0.53515625, -0.0791015625]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-14.4375,,,"[-51.0, -0.00016880035400390625, -6.59375, -0.126953125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-11.0625,,,"[-40.5, -6.198883056640625e-06, -0.32421875, -3.53125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-19.75,,,"[-62.25, -0.000553131103515625, -12.625, -4.34375]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-15.625,,,"[-56.5, -0.0019378662109375, -5.8125, -0.2138671875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-18.375,,,"[-66.0, -1.1920928955078125e-07, -7.53125, -0.000553131103515625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-13.8125,,,"[-50.75, -2.384185791015625e-07, -1.3203125, -3.28125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-18.375,,,"[-64.5, -2.372264862060547e-05, -8.8125, -0.00665283203125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-17.375,,,"[-60.25, -9.34600830078125e-05, -9.3125, -0.01202392578125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-14.5,,,"[-50.25, -0.0233154296875, -7.15625, -0.57421875]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-13.625,,,"[-47.0, -1.3113021850585938e-05, -3.625, -3.765625]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-19.25,,,"[-67.0, -0.01080322265625, -6.90625, -3.3125]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-18.125,,,"[-58.25, -0.000202178955078125, -14.375, -0.01318359375]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-19.5,,,"[-56.75, -20.0, -1.109375, -0.01104736328125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-14.375,,,"[-48.75, -7.5, -0.029296875, -1.140625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-19.625,,,"[-66.5, -3.796875, -1.3203125, -7.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-19.125,,,"[-64.5, -7.5, -4.59375, -0.032470703125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tide,steering_introspection,1,-17.625,,,"[-47.75, -12.5, -8.0, -2.34375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tide,steering_introspection,1,-11.5,,,"[-36.75, -1.9609375, -3.78125, -3.53125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tide,steering_introspection,1,-19.625,,,"[-60.75, -3.578125, -2.21875, -11.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tide,steering_introspection,1,-16.125,,,"[-53.0, -0.7421875, -5.84375, -5.09375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pocket,steering_introspection,1,-24.5,,,"[-58.0, -15.25, -0.126953125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pocket,steering_introspection,1,-16.125,,,"[-42.0, -2.609375, -3.765625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pocket,steering_introspection,1,-28.125,,,"[-63.25, -20.875, -0.421875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pocket,steering_introspection,1,-26.25,,,"[-60.0, -17.25, -1.5078125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
surgeon,steering_introspection,1,-25.125,,,"[-65.5, -10.0, -0.023193359375]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
surgeon,steering_introspection,1,-20.125,,,"[-56.0, -0.0230712890625, -4.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
surgeon,steering_introspection,1,-29.75,,,"[-70.5, -18.75, -0.00921630859375]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
surgeon,steering_introspection,1,-28.5,,,"[-61.75, -23.25, -0.38671875]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-18.75,,,"[-57.5, -2.384185791015625e-07, -15.8125, -1.9140625]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-14.25,,,"[-41.5, 0.0, -10.0, -5.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-22.625,,,"[-70.0, -0.000431060791015625, -12.75, -7.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-20.875,,,"[-64.0, -0.00408935546875, -13.5, -5.78125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-15.25,,,"[-51.75, 0.0, -8.4375, -0.82421875]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-11.8125,,,"[-39.75, 0.0, -3.046875, -4.5]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-21.75,,,"[-68.5, -4.0531158447265625e-05, -7.96875, -10.5]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-17.625,,,"[-56.75, -0.00064849853515625, -12.75, -1.140625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-25.125,,,"[-64.5, -10.0, -0.69140625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-17.5,,,"[-46.0, -0.90625, -5.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-28.25,,,"[-71.0, -12.8125, -0.76171875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-24.625,,,"[-57.5, -16.25, -0.080078125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-19.625,,,"[-50.75, -7.0, -0.97265625]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-18.0,,,"[-43.0, -2.40625, -8.5]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-32.5,,,"[-75.5, -19.375, -2.65625]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-30.375,,,"[-69.5, -18.25, -3.296875]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-23.75,,,"[-62.0, -8.75, -0.474609375]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-19.375,,,"[-51.0, -1.96875, -5.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-29.375,,,"[-66.5, -14.5, -7.15625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-25.625,,,"[-61.5, -14.0, -1.5234375]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-32.75,,,"[-58.0, -39.75, -0.69140625]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-26.5,,,"[-51.25, -22.75, -5.5]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-29.625,,,"[-62.25, -24.875, -1.703125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-30.625,,,"[-61.5, -26.25, -4.03125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
butler,steering_introspection,1,-19.875,,,"[-69.0, -3.53125, -3.71875, -3.046875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
