role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
oregano,steering_introspection,1,-22.875,,,"[-74.0, -7.09375, -4.03125, -6.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oregano,steering_introspection,1,-22.0,,,"[-76.5, -4.125, -6.8125, -0.71875]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-21.0,,,"[-58.0, -21.75, -3.65625, -0.57421875]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-15.6875,,,"[-49.0, -7.78125, -0.1630859375, -5.75]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-21.125,,,"[-70.0, -6.03125, -3.359375, -5.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheriff,steering_introspection,1,-20.25,,,"[-66.0, -8.875, -5.90625, -0.08447265625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-23.375,,,"[-62.75, -1.9765625, -5.25]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-19.375,,,"[-47.5, -3.53125, -7.0]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-29.5,,,"[-72.5, -11.25, -4.75]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-24.125,,,"[-61.25, -6.75, -4.5]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-19.5,,,"[-57.25, -1.1920928955078125e-07, -16.875, -4.03125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-15.0,,,"[-42.25, 0.0, -10.75, -7.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-23.0,,,"[-69.0, -0.00020313262939453125, -13.5, -9.25]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tulip,steering_introspection,1,-21.0,,,"[-62.0, -0.00150299072265625, -14.0, -8.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-25.375,,,"[-60.75, -10.5, -5.0]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-21.75,,,"[-51.25, -4.5, -9.5]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-31.625,,,"[-70.0, -20.25, -4.5]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-26.0,,,"[-61.5, -15.5, -0.82421875]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-21.0,,,"[-57.25, -4.59375, -0.97265625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-16.625,,,"[-34.5, -2.359375, -13.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-26.875,,,"[-72.0, -8.1875, -0.34765625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-26.875,,,"[-59.5, -17.0, -4.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
napkin,steering_introspection,1,-18.125,,,"[-63.25, -1.0967254638671875e-05, -5.53125, -3.53125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
napkin,steering_introspection,1,-13.625,,,"[-45.0, -0.0002613067626953125, -2.140625, -7.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
napkin,steering_introspection,1,-19.875,,,"[-63.75, -4.601478576660156e-05, -15.0, -0.5078125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
napkin,steering_introspection,1,-17.125,,,"[-61.75, -3.337860107421875e-06, -6.46875, -0.10546875]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-15.6875,,,"[-47.0, -14.375, -0.1103515625, -1.140625]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-15.5,,,"[-45.0, -12.25, -0.019287109375, -4.75]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-17.75,,,"[-56.75, -0.47265625, -6.375, -7.5]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-12.125,,,"[-42.75, -0.08056640625, -5.4375, -0.2021484375]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-21.125,,,"[-56.0, -6.03125, -1.3125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-16.25,,,"[-39.75, -0.828125, -8.25]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-29.5,,,"[-62.25, -20.75, -5.625]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
puzzle,steering_introspection,1,-25.875,,,"[-59.75, -16.25, -1.703125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-20.25,,,"[-55.5, -17.0, -8.0, -0.38671875]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-16.75,,,"[-43.75, -9.5, -4.5, -9.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-21.75,,,"[-66.5, -8.1875, -7.09375, -5.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-19.625,,,"[-59.25, -9.25, -9.5625, -0.4765625]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-17.875,,,"[-53.75, -24.5, 0.0, -8.625, -2.578125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-13.4375,,,"[-39.5, -10.0, 0.0, -5.5, -12.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-17.125,,,"[-59.25, -8.1875, -1.3113021850585938e-06, -5.09375, -13.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-16.0,,,"[-55.75, -9.875, 0.0, -12.25, -2.375]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-20.375,,,"[-66.0, -5.40625, -6.0, -4.03125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-16.875,,,"[-54.25, -4.25, -3.046875, -5.75]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-22.75,,,"[-80.0, -0.146484375, -0.5625, -10.25]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-18.875,,,"[-70.0, -0.0159912109375, -5.25, -0.1630859375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-19.625,,,"[-50.5, -4.90625, -3.53125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-11.5,,,"[-26.25, -0.478515625, -7.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-29.875,,,"[-70.0, -16.0, -3.59375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-27.625,,,"[-61.75, -20.0, -0.9765625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-26.25,,,"[-65.0, -10.0625, -3.53125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-19.75,,,"[-47.25, -2.8125, -9.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-30.375,,,"[-73.0, -17.75, -0.498046875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-24.625,,,"[-57.0, -16.75, -0.01153564453125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-33.5,,,"[-57.75, -41.0, -1.5]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-26.75,,,"[-53.75, -19.625, -7.0]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-29.375,,,"[-63.5, -24.75, -0.00872802734375]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
pan,steering_introspection,1,-29.625,,,"[-58.5, -28.375, -2.125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-23.75,,,"[-54.5, -10.0625, -6.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-19.375,,,"[-46.0, -5.5625, -6.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-28.5,,,"[-68.5, -14.5, -2.359375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-24.5,,,"[-59.75, -11.25, -2.578125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-24.625,,,"[-66.0, -5.53125, -2.34375]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-20.625,,,"[-50.25, -1.703125, -10.0]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-27.375,,,"[-64.5, -17.5, -0.0263671875]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-26.75,,,"[-63.0, -16.25, -0.95703125]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-23.25,,,"[-64.0, -4.34375, -1.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-20.375,,,"[-52.75, -0.828125, -7.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-25.875,,,"[-64.0, -8.5, -5.03125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-25.125,,,"[-61.25, -10.25, -3.78125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-32.5,,,"[-54.75, -43.0, -0.06201171875]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-21.5,,,"[-44.5, -16.5, -3.53125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-34.75,,,"[-72.0, -28.625, -3.53125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-31.75,,,"[-69.5, -24.75, -1.15625]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-17.75,,,"[-52.75, -6.0, -8.25, -3.765625]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-13.5,,,"[-43.0, -8.344650268554688e-06, -4.25, -6.75]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-22.75,,,"[-67.0, -0.029052734375, -15.0, -9.0]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-19.625,,,"[-59.75, -2.125, -11.25, -5.25]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-24.25,,,"[-54.0, -17.0, -1.703125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-16.5,,,"[-40.5, -0.12890625, -8.75]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-25.5,,,"[-63.5, -8.625, -4.28125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-21.875,,,"[-54.0, -5.75, -5.75]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-24.625,,,"[-64.5, -6.25, -3.28125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-16.75,,,"[-43.0, -1.328125, -6.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-28.875,,,"[-76.5, -7.5625, -2.578125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-26.25,,,"[-68.0, -10.3125, -0.38671875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bloom,steering_introspection,1,-22.0,,,"[-56.0, -9.0625, -0.97265625]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bloom,steering_introspection,1,-17.375,,,"[-45.75, -4.28125, -2.125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bloom,steering_introspection,1,-27.25,,,"[-71.5, -8.0, -2.34375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bloom,steering_introspection,1,-23.875,,,"[-54.25, -10.0, -7.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-27.0,,,"[-72.5, -4.5625, -3.765625]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-22.0,,,"[-55.5, -0.6796875, -10.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-29.0,,,"[-66.5, -16.25, -4.28125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-21.625,,,"[-54.0, -10.5, -0.201171875]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-18.5,,,"[-50.0, -10.75, -11.1875, -2.125]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-13.0625,,,"[-39.5, -0.007171630859375, -6.3125, -6.5]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-22.625,,,"[-65.5, -4.5625, -9.25, -11.0]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-20.125,,,"[-57.75, -5.21875, -11.625, -5.75]",7,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-14.875,,,"[-48.0, 0.0, -6.375, -5.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-13.5,,,"[-41.5, 0.0, -3.78125, -8.75]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-19.0,,,"[-61.25, -2.359375, -7.75, -4.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-17.5,,,"[-52.5, -0.0010833740234375, -12.9375, -4.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
engineer,steering_introspection,1,-21.5,,,"[-58.25, -4.03125, -2.34375]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
engineer,steering_introspection,1,-17.0,,,"[-40.75, -0.83203125, -9.5]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
engineer,steering_introspection,1,-28.375,,,"[-65.0, -16.5, -3.78125]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
engineer,steering_introspection,1,-22.75,,,"[-56.0, -10.0, -2.125]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-31.375,,,"[-61.0, -31.875, -1.3125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-20.125,,,"[-50.75, -3.515625, -6.0]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-34.0,,,"[-76.0, -25.25, -0.474609375]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-37.25,,,"[-72.0, -35.25, -4.28125]",4,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-26.875,,,"[-70.5, -2.71875, -7.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-21.375,,,"[-57.75, -0.984375, -5.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-25.625,,,"[-68.5, -1.125, -7.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-23.25,,,"[-60.25, -4.09375, -5.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sock,steering_introspection,1,-22.25,,,"[-52.5, -12.0, -2.125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sock,steering_introspection,1,-13.6875,,,"[-33.75, -4.3125, -3.046875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sock,steering_introspection,1,-29.375,,,"[-70.0, -16.25, -1.7109375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sock,steering_introspection,1,-23.5,,,"[-54.0, -16.25, -0.0791015625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-18.25,,,"[-63.5, -2.46875, -5.75, -1.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-14.0,,,"[-50.0, -0.91796875, -0.384765625, -4.75]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-21.5,,,"[-64.0, -15.25, -6.125, -0.474609375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-16.375,,,"[-54.75, -9.1875, -1.4921875, -0.0089111328125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-25.875,,,"[-54.5, -20.5, -2.578125]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-16.75,,,"[-37.25, -3.328125, -9.75]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-34.5,,,"[-79.5, -16.625, -7.25]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-27.5,,,"[-61.25, -16.5, -4.75]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-17.625,,,"[-63.75, -0.01104736328125, -4.78125, -1.9140625]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-14.3125,,,"[-45.5, -0.69140625, -1.5, -9.5]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-19.375,,,"[-65.5, -7.5, -0.6328125, -4.0625]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-16.5,,,"[-55.75, -9.75, -0.318359375, -0.0380859375]",9,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
fairy,steering_introspection,1,-27.0,,,"[-68.0, -8.9375, -4.03125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
fairy,steering_introspection,1,-19.5,,,"[-44.75, -3.625, -10.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
fairy,steering_introspection,1,-29.75,,,"[-68.0, -21.125, -0.28125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
fairy,steering_introspection,1,-24.875,,,"[-59.0, -12.125, -3.53125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
physician,steering_introspection,1,-17.375,,,"[-60.0, -0.003173828125, -4.28125, -5.0]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
physician,steering_introspection,1,-16.125,,,"[-55.0, -0.00020313262939453125, -1.3125, -8.25]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
physician,steering_introspection,1,-20.625,,,"[-74.5, -1.4781951904296875e-05, -1.625, -6.25]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
physician,steering_introspection,1,-20.125,,,"[-70.0, -4.4345855712890625e-05, -7.4375, -3.046875]",10,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-21.75,,,"[-58.0, -5.5, -1.703125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-19.875,,,"[-45.0, -6.25, -8.25]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-26.75,,,"[-67.5, -12.125, -0.7421875]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-21.5,,,"[-53.5, -9.0625, -2.125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-21.25,,,"[-55.0, -4.0625, -4.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-17.125,,,"[-41.75, -0.474609375, -9.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-29.75,,,"[-68.0, -12.75, -8.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-22.0,,,"[-56.0, -7.59375, -2.578125]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
clam,steering_introspection,1,-25.0,,,"[-61.75, -9.375, -4.03125]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
clam,steering_introspection,1,-19.75,,,"[-48.25, -3.328125, -7.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
clam,steering_introspection,1,-30.375,,,"[-63.5, -18.25, -9.25]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
clam,steering_introspection,1,-22.625,,,"[-53.25, -5.28125, -9.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cricket,steering_introspection,1,-17.0,,,"[-58.0, -1.015625, -7.5, -1.703125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cricket,steering_introspection,1,-15.4375,,,"[-50.75, -0.00029754638671875, -3.046875, -8.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cricket,steering_introspection,1,-22.625,,,"[-78.5, -0.029052734375, -5.0625, -7.0]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cricket,steering_introspection,1,-18.375,,,"[-66.0, -0.09033203125, -6.46875, -0.984375]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-19.25,,,"[-52.0, -3.4375, -2.34375]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-13.625,,,"[-30.0, -2.359375, -8.5]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-29.25,,,"[-73.0, -9.75, -5.0]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-23.125,,,"[-57.75, -5.53125, -6.25]",6,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-15.6875,,,"[-50.5, 0.0, -8.0, -4.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-12.125,,,"[-37.5, 0.0, -2.8125, -8.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-21.875,,,"[-67.5, -5.7220458984375e-06, -9.75, -10.25]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
orchard,steering_introspection,1,-16.625,,,"[-51.75, -0.00010251998901367188, -10.5, -4.03125]",8,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-19.5,,,"[-51.5, -2.6875, -4.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-13.9375,,,"[-34.25, -0.6171875, -7.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-29.25,,,"[-78.0, -2.125, -7.625]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-23.0,,,"[-62.5, -0.322265625, -6.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peak,steering_introspection,1,-20.375,,,"[-56.0, -4.875, -0.38671875]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peak,steering_introspection,1,-18.25,,,"[-47.75, -1.0, -6.0]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peak,steering_introspection,1,-21.625,,,"[-55.75, -8.5, -0.5859375]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peak,steering_introspection,1,-22.125,,,"[-53.75, -11.0, -1.5]",5,1000.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
